2,FM2,mATX,DDR3,3.7,2,1333,2048,500,450,13790,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,1000,450,13790,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,1000,450,13790,home
2,FM2,mATX,DDR3,3.4,2,1333,2048,500,450,13790,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,13790,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,500,450,13790,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,250,450,13790,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,500,450,13790,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,1000,450,13890,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,13890,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,250,450,13890,home
4,FM2,mATX,DDR3,3.1,4,1333,0,500,450,13890,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,13890,home
2,FM2,mATX,DDR3,3.4,2,1333,1024,1000,450,13890,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,13890,home
2,FM2,mATX,DDR3,3.4,4,1333,0,2000,450,13890,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,250,450,13890,home
4,FM2,mATX,DDR3,3.2,8,1333,0,500,450,13890,home
2,FM2,mATX,DDR3,3.9,8,1333,0,500,450,13890,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,500,450,13890,home
4,FM2,mATX,DDR3,3.1,1,1333,2048,8,450,13890,home
4,FM2,mATX,DDR3,3.0,2,1333,1024,500,450,13990,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,250,450,13990,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,13990,home
2,FM2,mATX,DDR3,3.9,2,1333,0,1000,450,14090,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,450,14090,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,250,450,14090,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,500,450,14090,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,14090,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,1000,450,14090,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,14091,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,14091,home
4,FM2,mATX,DDR3,3.1,2,1333,1024,500,450,14091,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,14091,home
2,FM2,mATX,DDR3,3.8,1,1333,2048,8,450,14091,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,500,450,14091,home
2,FM2,mATX,DDR3,3.4,2,1333,2048,250,450,14091,home
4,FM2,mATX,DDR3,3.2,2,1333,0,1000,450,14091,home
4,FM2,mATX,DDR3,3.0,2,1333,1024,500,450,14091,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,14091,home
2,s1155,ATX,DDR3,3.1,1,1333,1024,8,400,14091,home
4,FM2,mATX,DDR3,3.1,2,1333,1024,500,450,14091,home
4,FM2,mATX,DDR3,3.7,1,1333,2048,8,400,14091,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,250,450,14190,home
4,AM3+,mATX,DDR3,3.8,1,1333,2048,8,450,14190,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,400,14190,home
4,FM2,mATX,DDR3,3.0,2,1333,1024,1000,450,14190,home
2,FM2,mATX,DDR3,3.9,2,1333,1024,500,450,14190,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,500,450,14190,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,500,450,14190,home
2,s1150,mATX,DDR3,3.0,2,1333,1024,250,450,14190,home
2,FM2,mATX,DDR3,3.8,2,1333,1024,1000,450,14190,home
2,s1150,mATX,DDR3,2.7,2,1333,2048,500,450,14190,home
2,FM2,mATX,DDR3,3.4,2,1333,2048,500,450,14190,home
2,s1150,mATX,DDR3,2.7,2,1333,1024,1000,450,14190,home
2,FM2,mATX,DDR3,3.7,2,1333,2048,500,450,14190,home
2,FM2,mATX,DDR3,3.7,2,1333,2048,1000,450,14290,home
4,AM3+,mATX,DDR3,3.8,1,1333,2048,8,450,14290,home
2,s1150,mATX,DDR3,2.7,4,1333,1024,500,450,14290,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,500,450,14290,home
2,FM2,mATX,DDR3,3.4,2,1333,2048,1000,450,14290,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,14290,home
2,FM2,mATX,DDR3,3.8,4,1333,0,1000,450,14290,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,250,450,14290,home
6,AM3+,mATX,DDR3,3.5,1,1333,1024,8,400,14290,home
2,FM2,mATX,DDR3,3.9,2,1333,0,2000,450,14290,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,1000,450,14290,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,1000,450,14290,home
4,AM3+,mATX,DDR3,3.8,1,1333,2048,8,400,14290,home
2,FM2,mATX,DDR3,3.8,2,1333,2048,500,450,14290,home
4,FM2,mATX,DDR3,3.2,2,1333,0,2000,450,14290,home
4,FM2,mATX,DDR3,3.2,2,1333,1024,250,450,14290,home
2,s1150,mATX,DDR3,3.3,2,1333,1024,500,450,14290,home
2,FM2,mATX,DDR3,3.7,4,1333,1024,250,450,14290,home
2,FM2,mATX,DDR3,3.4,4,1333,1024,500,450,14389,home
2,FM2,mATX,DDR3,3.8,4,1333,1024,500,450,14389,home
4,FM2,mATX,DDR3,3.1,4,1333,0,1000,450,14389,home
2,FM2,mATX,DDR3,3.7,4,1333,0,2000,450,14389,home
2,FM2,mATX,DDR3,3.9,8,1333,0,1000,450,14390,home
4,FM2,mATX,DDR3,3.0,1,1333,2048,8,450,14390,home
